track_name,artist_name,year,name,playcount,listeners,genres,artist_popularity,album_name,release_date,duration_ms,track_listeners,ranking_year,track_weight_in_artist,true_rank
don't wanna break up again,Ariana Grande,2024,Ariana Grande,1079846196,4406075,"['pop', 'rnb', 'female vocalists', 'Ariana Grande', 'american']",1079846196,eternal sunshine (slightly deluxe),N/A,174000.0,633815.0,2024,14.385025220859834,42
The Tortured Poets Department,Taylor Swift,2024,Taylor Swift,3608500687,5863513,"['country', 'pop', 'female vocalists', 'singer-songwriter', 'acoustic']",3608500687,THE TORTURED POETS DEPARTMENT,N/A,293000.0,620566.0,2024,10.583518788139465,43
one of wun,Gunna,2024,Gunna,176439461,1779003,"['rap', 'trap', 'Hip-Hop', 'hip hop', 'atlanta']",176439461,N/A,N/A,0.0,616907.0,2024,34.6771197125581,44
i wish i hated you,Ariana Grande,2024,Ariana Grande,1079846196,4406075,"['pop', 'rnb', 'female vocalists', 'Ariana Grande', 'american']",1079846196,eternal sunshine [Clean] [Clean],N/A,153000.0,600641.0,2024,13.632110211469392,45
FIELD TRIP,¥$,2024,¥$,78492978,1449765,"['Hip-Hop', 'rap', 'hip hop', 'Kanye West', 'trap']",78492978,VULTURES 2,N/A,167000.0,582573.0,2024,40.18396084882722,46
TORE UP,Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,HARDSTONE PSYCHO [Clean] [Clean],N/A,126000.0,582180.0,2024,23.8519864159459,47
true story,Ariana Grande,2024,Ariana Grande,1079846196,4406075,"['pop', 'rnb', 'female vocalists', 'Ariana Grande', 'american']",1079846196,eternal sunshine [Clean] [Clean],N/A,163000.0,566858.0,2024,12.865373376531267,48
EASY,LE SSERAFIM,2024,LE SSERAFIM,296166634,1616893,"['k-pop', 'Kpop', 'Korean', 'pop', 'female vocalists']",296166634,EASY,N/A,164000.0,562173.0,2024,34.768720008064854,49
If We Being Rëal,Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,2093,N/A,172000.0,541855.0,2024,34.22670839820988,50
tough,Quavo,2024,Quavo,29938236,1254226,"['rap', 'Hip-Hop', 'trap', 'atlanta', 'migos']",29938236,N/A,N/A,189000.0,538498.0,2024,42.93468641217771,51
Saturn Returns Interlude,Ariana Grande,2024,Ariana Grande,1079846196,4406075,"['pop', 'rnb', 'female vocalists', 'Ariana Grande', 'american']",1079846196,eternal sunshine [Clean] [Clean],N/A,42000.0,516740.0,2024,11.727898412986615,52
née-nah,21 Savage,2024,21 Savage,215988841,2272007,"['trap', 'Hip-Hop', 'rap', 'hip hop', 'atlanta']",215988841,american dream,N/A,220000.0,515123.0,2024,22.67259739956787,53
Neverender,Justice,2024,Justice,102729718,2784566,"['electronic', 'french', 'electro', 'dance', 'electronica']",102729718,N/A,N/A,0.0,510166.0,2024,18.321203376037772,54
HISS,Megan Thee Stallion,2024,Megan Thee Stallion,180442161,2278315,"['rap', 'Hip-Hop', 'trap', 'hip hop', 'american']",180442161,HISS,N/A,192000.0,499069.0,2024,21.905179924637284,55
Slow It Down,Benson Boone,2024,Benson Boone,44423716,1456781,"['pop', 'rock', 'pop rock', 'my top songs', 'singer-songwriter']",44423716,Slow It Down,N/A,161000.0,498914.0,2024,34.247700924160874,56
Lithonia,Childish Gambino,2024,Childish Gambino,319453833,3744860,"['Hip-Hop', 'rap', 'hip hop', 'indie', 'underground hip-hop']",319453833,Lithonia,N/A,229000.0,487979.0,2024,13.030633988987573,57
I LUV IT (feat. Playboi Carti),Camila Cabello,2024,Camila Cabello,127125500,2365581,"['pop', 'female vocalists', 'cuba', 'dance', 'cuban']",127125500,I LUV IT (feat. Playboi Carti),N/A,174000.0,482122.0,2024,20.38070140062843,58
prove it,21 Savage,2024,21 Savage,215988841,2272007,"['trap', 'Hip-Hop', 'rap', 'hip hop', 'atlanta']",215988841,american dream,N/A,207000.0,445698.0,2024,19.616928997137773,59
BODYGUARD,Beyoncé,2024,Beyoncé,686725671,6322308,"['rnb', 'pop', 'female vocalists', 'soul', 'Hip-Hop']",686725671,COWBOY CARTER,N/A,240000.0,426296.0,2024,6.742727497616377,60
all of me,21 Savage,2024,21 Savage,215988841,2272007,"['trap', 'Hip-Hop', 'rap', 'hip hop', 'atlanta']",215988841,american dream,N/A,198000.0,418397.0,2024,18.415304178200156,61
luther,Kendrick Lamar,2024,Kendrick Lamar,1010480682,5023800,"['Hip-Hop', 'rap', 'west coast', 'hip hop', 'compton']",1010480682,GNX,N/A,176000.0,418218.0,2024,8.324734264899082,62
16 CARRIAGES,Beyoncé,2024,Beyoncé,686725671,6322308,"['rnb', 'pop', 'female vocalists', 'soul', 'Hip-Hop']",686725671,16 CARRIAGES,N/A,227000.0,416331.0,2024,6.585111006929748,63
Family Matters,Drake,2024,Drake,1128317449,6646671,"['Hip-Hop', 'rap', 'rnb', 'hip hop', 'Canadian']",1128317449,Family Matters,N/A,457000.0,410883.0,2024,6.181786340861463,64
LIL DEMON,Future,2024,Future,449794315,3171840,"['Hip-Hop', 'rap', 'trap', 'hip hop', 'atlanta']",449794315,MIXTAPE PLUTO,N/A,139000.0,405682.0,2024,12.790115516545603,65
Lucky Girl Syndrome,ILLIT,2024,ILLIT,84387757,1111486,"['k-pop', 'Kpop', 'Korean', 'girl group', 'pop']",84387757,SUPER REAL ME,N/A,140000.0,388697.0,2024,34.9709308079454,66
II MOST WANTED,Beyoncé,2024,Beyoncé,686725671,6322308,"['rnb', 'pop', 'female vocalists', 'soul', 'Hip-Hop']",686725671,COWBOY CARTER,N/A,208000.0,385885.0,2024,6.103546363131945,67
Bling-Bang-Bang-Born,Creepy Nuts,2024,Creepy Nuts,20330470,589577,"['japanese', 'j-pop', 'Hip-Hop', 'japan', 'jersey club']",20330470,Bling-Bang-Bang-Born,N/A,169000.0,375305.0,2024,63.656655534391604,68
Goddess,Laufey,2024,Laufey,246922075,2268345,"['jazz', 'Bossa Nova', 'pop', 'female vocalists', 'jazz pop']",246922075,Goddess,N/A,267000.0,373799.0,2024,16.47893067412585,69
BROTHER STONE (FEAT. KODAK BLACK),Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,TOP HITS - Vol. 3,N/A,202000.0,366828.0,2024,15.028988410781205,70
Number 2,Lil Tecca,2024,Lil Tecca,156441639,1742450,"['rap', 'Hip-Hop', 'trap', 'hip hop', 'new york']",156441639,Number 2 / Never Last - Single,N/A,137000.0,363265.0,2024,20.847943986914977,71
tv off,Kendrick Lamar,2024,Kendrick Lamar,1010480682,5023800,"['Hip-Hop', 'rap', 'west coast', 'hip hop', 'compton']",1010480682,GNX,N/A,221000.0,342880.0,2024,6.8251124646681784,72
Kitchen,SZA,2024,SZA,575399022,3438127,"['rnb', 'soul', 'alternative rnb', 'electronic', 'Neo-Soul']",575399022,SOS Deluxe: LANA,N/A,172000.0,342161.0,2024,9.951959308076752,73
KRYPTONITE,Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,HARDSTONE PSYCHO [Clean] [Clean],N/A,182000.0,322110.0,2024,13.196886434505364,74
sneaky,21 Savage,2024,21 Savage,215988841,2272007,"['trap', 'Hip-Hop', 'rap', 'hip hop', 'atlanta']",215988841,american dream,N/A,201000.0,320386.0,2024,14.101453032495058,75
act ii: date @ 8 (feat. Drake) - remix,4batz,2024,4batz,13654557,662805,"['rnb', 'rap', 'soul', 'hip hop', 'Hip-Hop']",13654557,act ii: date @ 8 (feat. Drake) [remix],N/A,231000.0,311446.0,2024,46.98908427063767,76
No Face,Drake,2024,Drake,1128317449,6646671,"['Hip-Hop', 'rap', 'rnb', 'hip hop', 'Canadian']",1128317449,No Face - Single,N/A,137000.0,304367.0,2024,4.579239742722335,77
should've wore a bonnet,21 Savage,2024,21 Savage,215988841,2272007,"['trap', 'Hip-Hop', 'rap', 'hip hop', 'atlanta']",215988841,american dream,N/A,186000.0,304126.0,2024,13.38578622336991,78
Hate Me,Lil Yachty,2024,Lil Yachty,129785469,1783282,"['trap', 'rap', 'Hip-Hop', 'hip hop', 'Psychedelic Rock']",129785469,N/A,N/A,0.0,297488.0,2024,16.68205028705499,79
ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,Timeless Rap Hits,N/A,161000.0,290962.0,2024,11.920749032183261,80
ALLIIGATOR TEARS,Beyoncé,2024,Beyoncé,686725671,6322308,"['rnb', 'pop', 'female vocalists', 'soul', 'Hip-Hop']",686725671,COWBOY CARTER,N/A,179000.0,283353.0,2024,4.4817968374840325,81
"I'M HIS, HE'S MINE (feat. Doechii)",Katy Perry,2024,Katy Perry,429941777,7048299,"['pop', 'female vocalists', 'pop rock', 'indie', 'rock']",429941777,"I'M HIS, HE'S MINE (feat. Doechii)",N/A,198000.0,276990.0,2024,3.929884359332656,82
BOA,Megan Thee Stallion,2024,Megan Thee Stallion,180442161,2278315,"['rap', 'Hip-Hop', 'trap', 'hip hop', 'american']",180442161,BOA,N/A,154000.0,275654.0,2024,12.099029326497872,83
DASH,NMIXX,2024,NMIXX,82438333,722228,"['k-pop', 'pop', 'Korean', 'Kpop', 'nmixx']",82438333,Fe3O4: BREAK,N/A,164000.0,266022.0,2024,36.833520716449655,84
Circadian Rhythm,Drake,2024,Drake,1128317449,6646671,"['Hip-Hop', 'rap', 'rnb', 'hip hop', 'Canadian']",1128317449,100 Gigs - Single,N/A,126000.0,265870.0,2024,4.000047542596888,85
Huntin’ Wabbitz,J. Cole,2024,J. Cole,298561920,3807253,"['Hip-Hop', 'rap', 'hip hop', 'North Carolina', 'underground hip-hop']",298561920,Might Delete Later,N/A,162000.0,255676.0,2024,6.715498024428637,86
Sadness As A Gift,Adrianne Lenker,2024,Adrianne Lenker,110516464,1316338,"['singer-songwriter', 'indie folk', 'folk', 'female vocalists', 'indie']",110516464,Bright Future,N/A,259000.0,254484.0,2024,19.332724573779682,87
feelslikeimfallinginlove,Coldplay,2024,Coldplay,772721635,9019488,"['rock', 'alternative', 'britpop', 'alternative rock', 'indie']",772721635,feelslikeimfallinginlove,N/A,237000.0,244180.0,2024,2.707249014578211,88
Swan Song,LE SSERAFIM,2024,LE SSERAFIM,296166634,1616893,"['k-pop', 'Kpop', 'Korean', 'pop', 'female vocalists']",296166634,EASY,N/A,157000.0,243015.0,2024,15.029751504892408,89
DEEP IN THE WATER,Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,Deep In The Water,N/A,170000.0,242819.0,2024,9.948324383409886,90
red sky,21 Savage,2024,21 Savage,215988841,2272007,"['trap', 'Hip-Hop', 'rap', 'hip hop', 'atlanta']",215988841,american dream,N/A,176000.0,236406.0,2024,10.40516160381548,91
Addicted,zerb,2024,zerb,3923016,383706,"['electronic', 'House', 'acid house', 'brazil', 'EDM']",3923016,Addicted,N/A,152000.0,231712.0,2024,60.3879011534873,92
Black&Blue,Vince Staples,2024,Vince Staples,87241556,1394593,"['Hip-Hop', 'rap', 'hip hop', 'underground hip-hop', 'Gangsta Rap']",87241556,Dark Times,N/A,198000.0,229349.0,2024,16.4455866335196,93
BLACK FLAG FREESTYLE (with That Mexican OT),Denzel Curry,2024,Denzel Curry,152554741,1606417,"['Hip-Hop', 'rap', 'hip hop', 'Southern Hip Hop', 'trap']",152554741,KING OF THE MISCHIEVOUS SOUTH (Spotify),N/A,0.0,226294.0,2024,14.086877815660568,94
BACKSTREETS (FEAT. TEEZO TOUCHDOWN),Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,N/A,N/A,0.0,223352.0,2024,9.150758992020249,95
PAPERWORK,¥$,2024,¥$,78492978,1449765,"['Hip-Hop', 'rap', 'hip hop', 'Kanye West', 'trap']",78492978,VULTURES 1,N/A,145000.0,219189.0,2024,15.11893306846282,96
What I Want (feat. Tate McRae),Morgan Wallen,2024,Morgan Wallen,87700334,962514,"['country', 'country pop', 'contemporary country', 'the voice', 'bro-country']",87700334,N/A,N/A,0.0,217348.0,2024,22.58128193460043,97
5 TO 10,Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,HARDSTONE PSYCHO [Clean] [Clean],N/A,193000.0,216394.0,2024,8.86568887370263,98
ORCHESTRATË,Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,LYFESTYLE,N/A,173000.0,213965.0,2024,13.51527191300805,99
Alone,The Cure,2024,The Cure,387847216,5427832,"['post-punk', 'new wave', 'alternative', '80s', 'rock']",387847216,"2022-11-06: Arena de Genève, Geneva, Switzerland",N/A,437000.0,208467.0,2024,3.8407047233591602,100
PURPLE RAIN (FEAT. FUTURE & METRO BOOMIN),Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,Soft R'n'B Vibes,N/A,207000.0,201640.0,2024,8.261215673694272,101
FASTER n HARDER,6arelyhuman,2024,6arelyhuman,22290394,616941,"['scenecore', 'american', 'Rave', 'Scene', 'pop']",22290394,Faster n Harder - Single,N/A,123000.0,201501.0,2024,32.66130796948168,102
empty out your pockets,Juice WRLD,2024,Juice WRLD,510546528,2448007,"['trap', 'rap', 'emo rap', 'Hip-Hop', 'pop']",510546528,The Party Never Ends (Spotify),N/A,135000.0,198466.0,2024,8.1072480593397,103
Girls Never Die,tripleS,2024,tripleS,62356708,418875,[],62356708,assemble24,N/A,224000.0,195018.0,2024,46.55756490599821,104
PROBLEMATIC,¥$,2024,¥$,78492978,1449765,"['Hip-Hop', 'rap', 'hip hop', 'Kanye West', 'trap']",78492978,VULTURES 1,N/A,194000.0,194071.0,2024,13.386376412728959,105
Deeper Well,Kacey Musgraves,2024,Kacey Musgraves,66170655,1126865,"['country', 'female vocalists', 'pop', 'singer-songwriter', 'contemporary country']",66170655,Deeper Well,N/A,232000.0,193670.0,2024,17.186619515203684,106
GLOCK,Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,HARDSTONE PSYCHO [Clean] [Clean],N/A,228000.0,192410.0,2024,7.883061435109676,107
Uuugly,Drake,2024,Drake,1128317449,6646671,"['Hip-Hop', 'rap', 'rnb', 'hip hop', 'Canadian']",1128317449,"C,XOXO [Explicit]",N/A,115000.0,188526.0,2024,2.836397348386884,108
J CHRIST,Lil Nas X,2024,Lil Nas X,114675990,2616138,"['Hip-Hop', 'rap', 'pop', 'country rap', 'trap']",114675990,J CHRIST,N/A,153000.0,187525.0,2024,7.168008721252472,109
Geek timë,Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,LYFESTYLE,N/A,170000.0,186953.0,2024,11.809037132019695,110
Free Treasure,Adrianne Lenker,2024,Adrianne Lenker,110516464,1316338,"['singer-songwriter', 'indie folk', 'folk', 'female vocalists', 'indie']",110516464,Bright Future,N/A,215000.0,186439.0,2024,14.16345953698822,111
4X4,Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,HARDSTONE PSYCHO [Clean] [Clean],N/A,202000.0,183467.0,2024,7.516665621928522,112
MEOW,Meovv,2024,Meovv,10475424,290528,"['k-pop', 'Korean', 'pop', 'Kpop', 'Girl Groups']",10475424,MEOW,N/A,172000.0,181971.0,2024,62.634582553144625,113
A Fragile Thing,The Cure,2024,The Cure,387847216,5427832,"['post-punk', 'new wave', 'alternative', '80s', 'rock']",387847216,Lonely Night,N/A,288000.0,180989.0,2024,3.3344620835722254,114
Love Somebody,Morgan Wallen,2024,Morgan Wallen,87700334,962514,"['country', 'country pop', 'contemporary country', 'the voice', 'bro-country']",87700334,Love Somebody,N/A,203000.0,177973.0,2024,18.49043234695807,115
Real House,Adrianne Lenker,2024,Adrianne Lenker,110516464,1316338,"['singer-songwriter', 'indie folk', 'folk', 'female vocalists', 'indie']",110516464,Bright Future,N/A,358000.0,170965.0,2024,12.987925593578547,116
Fool,Adrianne Lenker,2024,Adrianne Lenker,110516464,1316338,"['singer-songwriter', 'indie folk', 'folk', 'female vocalists', 'indie']",110516464,Bright Future,N/A,174000.0,170295.0,2024,12.937026812262504,117
We got so much,LE SSERAFIM,2024,LE SSERAFIM,296166634,1616893,"['k-pop', 'Kpop', 'Korean', 'pop', 'female vocalists']",296166634,EASY,N/A,165000.0,167797.0,2024,10.377742992269742,118
Vampire Empire,Adrianne Lenker,2024,Adrianne Lenker,110516464,1316338,"['singer-songwriter', 'indie folk', 'folk', 'female vocalists', 'indie']",110516464,Bright Future,N/A,235000.0,165635.0,2024,12.583014392959862,119
LIFETIMES,Katy Perry,2024,Katy Perry,429941777,7048299,"['pop', 'female vocalists', 'pop rock', 'indie', 'rock']",429941777,143 [Explicit],N/A,192000.0,165175.0,2024,2.343473226660787,120
No Machine,Adrianne Lenker,2024,Adrianne Lenker,110516464,1316338,"['singer-songwriter', 'indie folk', 'folk', 'female vocalists', 'indie']",110516464,Bright Future,N/A,180000.0,165143.0,2024,12.545637974441215,121
Lose My Breath (Feat. Charlie Puth),Stray Kids,2024,Stray Kids,477369907,1324476,"['k-pop', 'pop', 'Korean', 'Kpop', 'Hip-Hop']",477369907,Lose My Breath (feat. Charlie Puth) - Single,N/A,166000.0,161953.0,2024,12.22770363524896,122
Pretty Slowly,Benson Boone,2024,Benson Boone,44423716,1456781,"['pop', 'rock', 'pop rock', 'my top songs', 'singer-songwriter']",44423716,Pretty Slowly,N/A,261000.0,157838.0,2024,10.834710227549646,123
INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,N/A,N/A,0.0,157776.0,2024,6.464102182765262,124
Gen Z Luv,Central Cee,2024,Central Cee,56801567,1291071,"['rap', 'drill', 'Hip-Hop', 'hip hop', 'UK Drill']",56801567,gen z luv - Single,N/A,153000.0,156399.0,2024,12.113896137392908,125
Étouffée,Vince Staples,2024,Vince Staples,87241556,1394593,"['Hip-Hop', 'rap', 'hip hop', 'underground hip-hop', 'Gangsta Rap']",87241556,Dark Times,N/A,268000.0,156107.0,2024,11.193731791282474,126
Classical,Vampire Weekend,2024,Vampire Weekend,178096588,3414862,"['indie', 'indie rock', 'indie pop', 'alternative', 'rock']",178096588,Only God Was Above Us,N/A,259000.0,153865.0,2024,4.505745766593203,127
Walk Like This,FLO,2024,FLO,31205781,556051,"['rnb', 'pop', 'soul', 'dubstep', 'UK']",31205781,Walk Like This,N/A,197000.0,152913.0,2024,27.499815664390496,128
Take Me to the Beach (feat. Ado),Imagine Dragons,2024,Imagine Dragons,248712871,4021563,"['indie', 'indie rock', 'alternative', 'rock', 'indie pop']",248712871,Take Me to the Beach (feat. Ado) - Single,N/A,167000.0,151114.0,2024,3.757593751484187,129
Trouble,Laufey,2024,Laufey,246922075,2268345,"['jazz', 'Bossa Nova', 'pop', 'female vocalists', 'jazz pop']",246922075,Bewitched: The Goddess Edition [Explicit],N/A,171000.0,146293.0,2024,6.44932759346572,130
Would You Fall in Love with Me Again,Jorge Rivera-Herrans,2024,Jorge Rivera-Herrans,69544713,316565,"['musical', 'epic', 'puerto rico', 'electronic', 'strings']",69544713,EPIC: The Ithaca Saga (Official Concept Album) - EP,N/A,345000.0,146224.0,2024,46.19082968742596,131
All My Love,Coldplay,2024,Coldplay,772721635,9019488,"['rock', 'alternative', 'britpop', 'alternative rock', 'indie']",772721635,Moon Music (Full Moon Edition),N/A,222000.0,143450.0,2024,1.5904450452176442,132
Passionfruit,NMIXX,2024,NMIXX,82438333,722228,"['k-pop', 'pop', 'Korean', 'Kpop', 'nmixx']",82438333,Fe3O4: BREAK,N/A,161000.0,139452.0,2024,19.308583992866517,133
Trae The Truth in Ibiza,J. Cole,2024,J. Cole,298561920,3807253,"['Hip-Hop', 'rap', 'hip hop', 'North Carolina', 'underground hip-hop']",298561920,Might Delete Later,N/A,255000.0,139306.0,2024,3.6589635624425276,134
Lies Lies Lies,Morgan Wallen,2024,Morgan Wallen,87700334,962514,"['country', 'country pop', 'contemporary country', 'the voice', 'bro-country']",87700334,Lies Lies Lies,N/A,116000.0,136560.0,2024,14.187845579388975,135
Britpop,A. G. Cook,2024,A. G. Cook,16926038,479394,"['bubblegum bass', 'electronic', 'pc music', 'pop', 'hyperpop']",16926038,Britpop,N/A,201000.0,136066.0,2024,28.382916765750092,136
Heard of Më,Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,LYFESTYLE,N/A,153000.0,135173.0,2024,8.538311641142418,137
Misfit,Juice WRLD,2024,Juice WRLD,510546528,2448007,"['trap', 'rap', 'emo rap', 'Hip-Hop', 'pop']",510546528,The Party Never Ends (Spotify),N/A,159000.0,134742.0,2024,5.504150927673001,138
Guilty Conscience 2,Eminem,2024,Eminem,561177490,7726026,"['rap', 'Hip-Hop', 'hip hop', 'Eminem', 'pop']",561177490,The Death of Slim Shady (Coup De Grâce): Expanded Mourner’s Edition [Clean] [Clean],N/A,325000.0,131878.0,2024,1.7069318689841322,139
CRAZY (English ver.),LE SSERAFIM,2024,LE SSERAFIM,296166634,1616893,"['k-pop', 'Kpop', 'Korean', 'pop', 'female vocalists']",296166634,CRAZY (Party Remixes 1),N/A,164000.0,131427.0,2024,8.128367183233523,140
Bë Quiet (feat. Kodak Black),Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,N/A,N/A,0.0,129998.0,2024,8.211428589475943,141
STFU,Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,LYFESTYLE,N/A,104000.0,129046.0,2024,8.15129474113073,142
Bobby Sox,Green Day,2024,Green Day,438568755,6520124,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']",438568755,Saviors [Explicit],N/A,224000.0,126201.0,2024,1.9355613482197578,143
Life Is,Jessica Pratt,2024,Jessica Pratt,12641257,483277,"['folk', 'singer-songwriter', 'female vocalists', 'acoustic', 'psychedelic folk']",12641257,Here In The Pitch,N/A,188000.0,125374.0,2024,25.942471915692245,144
PAIDNFULL,Lucki,2024,Lucki,283254620,1135578,[],283254620,PAIDNFULL / COLORFUL DRUGS - Single,N/A,119000.0,123524.0,2024,10.877632359908345,145
唱,Ado,2024,Ado,76792017,673135,"['j-pop', 'japanese', 'pop', 'female vocalists', 'utaite']",76792017,唱,N/A,200000.0,116478.0,2024,17.303809785555647,146
The Party Never Ends,Juice WRLD,2024,Juice WRLD,510546528,2448007,"['trap', 'rap', 'emo rap', 'Hip-Hop', 'pop']",510546528,The Party Never Ends 2.0 [Clean] [Clean],N/A,140000.0,111350.0,2024,4.548598104498884,147
Insecurities,Lil Baby,2024,Lil Baby,165257183,1592233,"['rap', 'Hip-Hop', 'hip hop', 'trap', 'atlanta']",165257183,Insecurities,N/A,127000.0,108313.0,2024,6.802584797576737,148
LAST LAUGH,Don Toliver,2024,Don Toliver,255139710,2440803,"['rap', 'trap', 'Hip-Hop', 'rnb', 'texas']",255139710,HARDSTONE PSYCHO [Clean] [Clean],N/A,241000.0,106494.0,2024,4.3630723167744385,149
Gone 4 a min,Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,LYFESTYLE,N/A,135000.0,105978.0,2024,6.694185903286833,150
La noia,Angelina Mango,2024,Angelina Mango,3984527,121696,"['pop', 'italian', 'urban', 'dance pop', 'electropop']",3984527,La noia - Single,N/A,189000.0,104138.0,2024,85.57224559558243,151
They tell më,Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,LYFESTYLE,N/A,173000.0,102970.0,2024,6.504183155574225,152
Party By Myself,Juice WRLD,2024,Juice WRLD,510546528,2448007,"['trap', 'rap', 'emo rap', 'Hip-Hop', 'pop']",510546528,The Party Never Ends (Spotify),N/A,198000.0,98553.0,2024,4.025846331321765,153
Worst Way,Riley Green,2024,Riley Green,6897599,207731,"['country', 'american', 'contemporary country', 'Alabama', 'modern country rock']",6897599,Way Out Here,N/A,220000.0,98541.0,2024,47.436829361048666,154
go2work (feat. Summrs),Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,N/A,N/A,0.0,96154.0,2024,6.073645014480761,155
I Never Lie,Zach Top,2024,Zach Top,5027488,140922,"['country', 'USA', 'beer', 'new traditionalist', 'modern country']",5027488,I Never Lie (Live from the Ryman),N/A,228000.0,93982.0,2024,66.69079348859654,156
PHAT,DaBaby,2024,DaBaby,54055455,1466801,"['Hip-Hop', 'rap', 'trap', 'hip hop', 'american']",54055455,HOW TF IS THIS A MIXTAPE? [Clean] [Clean],N/A,129000.0,92067.0,2024,6.276720564002888,157
Cuffed,Juice WRLD,2024,Juice WRLD,510546528,2448007,"['trap', 'rap', 'emo rap', 'Hip-Hop', 'pop']",510546528,The Party Never Ends (Spotify),N/A,244000.0,91345.0,2024,3.7314027288320664,158
Mayday,Three Days Grace,2024,Three Days Grace,182135591,3836042,"['alternative rock', 'rock', 'hard rock', 'alternative', 'metal']",182135591,Mayday,N/A,203000.0,86013.0,2024,2.24223300996183,159
The Future Is A Foreign Land,Ghost,2024,Ghost,155218523,1615258,"['heavy metal', 'Psychedelic Rock', 'doom metal', 'psychedelic', 'Progressive rock']",155218523,The Future Is A Foreign Land,N/A,225000.0,85439.0,2024,5.289495548079626,160
Rodrick Rules,Malcolm Todd,2024,Malcolm Todd,73140615,1128902,"['alternative rnb', 'indie', 'USA', 'indie rock', 'los angeles']",73140615,Sweet Boy Pt. 1,N/A,183000.0,84840.0,2024,7.515267047095319,161
Shhh!,VIVIZ,2024,VIVIZ,18272233,410954,"['k-pop', 'pop', 'Korean', 'Kpop', 'Gfriend']",18272233,Voyage,N/A,194000.0,82606.0,2024,20.101033205662922,162
Am I Okay?,Megan Moroney,2024,Megan Moroney,13195100,289491,"['country', 'USA', 'georgia', 'modern country pop']",13195100,Am I Okay?,N/A,235000.0,82132.0,2024,28.371175615131385,163
Condone It,Juice WRLD,2024,Juice WRLD,510546528,2448007,"['trap', 'rap', 'emo rap', 'Hip-Hop', 'pop']",510546528,Condone It,N/A,180000.0,82125.0,2024,3.354769818877152,164
Lyfestyle (Feat. Lil Durk),Yeat,2024,Yeat,359683948,1583135,"['trap', 'rap', 'cloud rap', 'rage', 'plugg']",359683948,N/A,N/A,0.0,64566.0,2024,4.078363500270034,165
Spot a Fake,Ava Max,2024,Ava Max,65946023,1558463,"['pop', 'electropop', 'female vocalists', 'american', 'USA']",65946023,Spot a Fake,N/A,167000.0,62885.0,2024,4.035065317559672,166
I'm Free (feat. Rina Sawayama),Paris Hilton,2024,Paris Hilton,13239451,988302,"['pop', 'female vocalists', 'dance', 'sexy', 'american']",13239451,I'm Free (feat. Rina Sawayama),N/A,182000.0,60463.0,2024,6.117866805895364,167
Girl!,L'Impératrice,2024,L'Impératrice,16238874,671145,"['french', 'synthpop', 'funk', 'electronic', 'france']",16238874,Pulsar,N/A,234000.0,59532.0,2024,8.870214335203272,168
Ritual,The Devil Wears Prada,2024,The Devil Wears Prada,52340469,886307,"['metalcore', 'hardcore', 'Christian Metalcore', 'screamo', 'christian']",52340469,Ritual,N/A,223000.0,59239.0,2024,6.683801436748214,169
